tornadoNumber,year,month,day,fullDate,time,timeZone,state,stateFIPS,stateNumber,fScale,injuries,fatalities,propertyLoss,cropLoss,startLat,startLon,endLat,endLon,lengthMiles,widthYards,numberOfStates,stateTrack,tornadoSegment,countyFirst,countySecond,countyThird,countyFourth,estFscale
1225,2004,6,15,6/15/2004,18:04:00,3,CO,8,34,0,0,0,0,0,38.67,-103.53,38.67,-103.53,0.1,50,1,1,1,Lincoln,0,0,0,0
948,2005,6,2,6/2/2005,18:50:00,3,CO,8,20,0,0,0,0,0,39.3,-103.27,39.3,-103.27,0.1,50,1,1,1,Lincoln,0,0,0,0
947,2005,6,2,6/2/2005,19:03:00,3,CO,8,21,0,0,0,0,0,39.17,-103.7,39.17,-103.7,0.1,50,1,1,1,Lincoln,0,0,0,0
293,2005,7,9,7/9/2005,18:54:00,3,CO,8,30,0,0,0,0,0,39.2,-103.62,39.2,-103.62,0.1,50,1,1,1,Lincoln,0,0,0,0
366,2007,4,24,4/24/2007,12:58:00,3,CO,8,15,0,0,0,0,0,38.87,-103.19,38.87,-103.19,0.1,50,1,1,1,Lincoln,0,0,0,0
1264,2008,6,20,6/20/2008,11:57:00,3,CO,8,0,0,0,0,0,0,39.39,-103.27,0,0,0.1,50,1,1,1,Lincoln,0,0,0,0
1265,2008,6,20,6/20/2008,12:03:00,3,CO,8,0,0,0,0,0,0,39.41,-103.27,0,0,0.1,50,1,1,1,Lincoln,0,0,0,0
1272,2008,6,20,6/20/2008,19:38:00,3,CO,8,0,0,0,0,0,0,39.3,-103.53,0,0,0.1,50,1,1,1,Lincoln,0,0,0,0
1432,2008,8,17,8/17/2008,17:06:00,3,CO,8,0,0,0,0,0,0,39.37,-103.65,0,0,0.1,50,1,1,1,Lincoln,0,0,0,0
295,2009,4,17,4/17/2009,15:49:00,3,CO,8,0,0,0,0,0,0,38.68,-104.03,38.68,-104.03,0.1,50,1,1,1,Lincoln,0,0,0,0
917,2009,7,23,7/23/2009,15:15:00,3,CO,8,0,0,0,0,0,0,38.86,-103.27,38.86,-103.27,0.1,50,1,1,1,Lincoln,0,0,0,0
933,2009,7,27,7/27/2009,17:21:00,3,CO,8,0,0,0,0,0,0,39.37,-103.69,39.37,-103.69,0.1,50,1,1,1,Lincoln,0,0,0,0
124,2010,4,23,4/23/2010,11:17:00,3,CO,8,23,0,0,0,0,0,39.34,-103.42,39.34,-103.42,0.1,50,1,1,1,Lincoln,0,0,0,0
606,2010,6,11,6/11/2010,19:10:00,3,CO,8,57,0,0,0,0,0,39.3301,-103.392,39.3301,-103.392,0.1,50,1,1,1,Lincoln,0,0,0,0
845,2010,7,4,7/4/2010,21:15:00,3,CO,8,62,1,0,0,0.025,0.01,38.77,-103.48,38.77,-103.48,0.1,100,1,1,1,Lincoln,0,0,0,0
449915,2013,6,4,6/4/2013,17:53:00,3,CO,8,0,0,0,0,0,0,38.62,-103.58,38.62,-103.58,0.1,50,1,1,1,Lincoln,0,0,0,0
459930,2013,8,3,8/3/2013,16:07:00,3,CO,8,0,0,0,0,0,0,39.39,-103.5,39.39,-103.5,0.1,50,1,1,1,Lincoln,0,0,0,0
513661,2014,5,8,5/8/2014,15:10:00,3,CO,8,0,0,0,0,0,0,39.08,-103.62,39.08,-103.62,0.1,50,1,1,1,Lincoln,0,0,0,0
513662,2014,5,8,5/8/2014,15:27:00,3,CO,8,0,0,0,0,0,0,39.05,-103.57,39.05,-103.57,0.1,50,1,1,1,Lincoln,0,0,0,0
511129,2014,6,4,6/4/2014,20:15:00,3,CO,8,0,0,0,0,0,0,39.56,-103.58,39.56,-103.58,0.1,50,1,1,1,Lincoln,0,0,0,0
511130,2014,6,4,6/4/2014,22:15:00,3,CO,8,0,1,0,0,0,0,39.2971,-103.742,39.27,-103.65,5.24,200,1,1,1,Lincoln,0,0,0,0
511134,2014,6,4,6/4/2014,22:44:00,3,CO,8,0,0,0,0,0,0,39.17,-103.32,39.14,-103.27,3.39,100,1,1,1,Lincoln,0,0,0,0
526468,2014,6,14,6/14/2014,17:11:00,3,CO,8,0,0,0,0,0,0,39.56,-103.53,39.56,-103.53,0.1,50,1,1,1,Lincoln,0,0,0,0
570222,2015,5,9,5/9/2015,15:40:00,3,CO,8,0,0,0,0,0,0,38.53,-103.5,38.53,-103.5,0.01,50,1,1,1,Lincoln,0,0,0,0
595988,2015,8,17,8/17/2015,17:55:00,3,CO,8,0,1,0,0,0.05,0,39.2732,-103.501,39.2732,-103.501,0.01,100,1,1,1,Lincoln,0,0,0,0
595996,2015,8,17,8/17/2015,19:00:00,3,CO,8,0,1,0,0,0.1,0.1,39.2716,-103.482,39.2716,-103.482,0.01,100,1,1,1,Lincoln,0,0,0,0
145,1958,5,7,5/7/1958,1:05:00,3,CO,8,1,0,0,0,1,0,40.7,-102.88,0,0,0.1,10,1,1,1,Logan,0,0,0,1
347,1958,7,7,7/7/1958,23:00:00,3,CO,8,7,1,0,0,3,0,40.63,-103.3,0,0,0.1,10,1,1,1,Logan,0,0,0,0
403,1960,6,19,6/19/1960,16:00:00,3,CO,8,7,0,0,0,0,0,40.68,-102.85,0,0,0.1,10,1,1,1,Logan,0,0,0,0
406,1960,6,20,6/20/1960,19:00:00,3,CO,8,8,2,0,0,4,0,40.98,-103.13,0,0,2.5,67,1,1,1,Logan,0,0,0,0
411,1960,6,21,6/21/1960,0:30:00,3,CO,8,10,0,0,0,0,0,40.65,-103.25,0,0,0.1,10,1,1,1,Logan,0,0,0,0
519,1962,7,12,7/12/1962,17:15:00,3,CO,8,20,0,0,0,0,0,40.8,-103.27,0,0,0.1,10,1,1,1,Logan,0,0,0,0
224,1966,6,4,6/4/1966,17:00:00,3,CO,8,4,0,0,0,0,0,40.93,-103.18,0,0,0.1,10,1,1,1,Logan,0,0,0,0
392,1972,6,17,6/17/1972,16:15:00,3,CO,8,4,0,0,0,0,0,40.2,-103.75,0,0,0.1,10,1,1,1,Logan,0,0,0,0
489,1972,7,6,7/6/1972,18:05:00,3,CO,8,10,0,0,0,0,0,40.45,-103.03,0,0,0.1,10,1,1,1,Logan,0,0,0,0
811,1974,8,15,8/15/1974,20:40:00,3,CO,8,12,3,0,0,5,0,40.68,-103.17,0,0,2,150,1,1,1,Logan,0,0,0,0
469,1976,5,29,5/29/1976,16:00:00,3,CO,8,15,0,0,0,0,0,40.63,-103.7,0,0,0.1,10,1,1,1,Logan,0,0,0,0
473,1976,5,29,5/29/1976,16:30:00,3,CO,8,19,0,0,0,0,0,40.63,-103.45,0,0,0.1,10,1,1,1,Logan,0,0,0,0
771,1976,8,15,8/15/1976,20:50:00,3,CO,8,36,0,0,0,0,0,40.72,-103.52,0,0,0.5,100,1,1,1,Logan,0,0,0,1
555,1977,7,7,7/7/1977,19:14:00,3,CO,8,24,0,0,0,0,0,40.55,-103.27,0,0,0.5,40,1,1,1,Logan,0,0,0,0
303,1979,5,29,5/29/1979,14:06:00,3,CO,8,4,0,0,0,0,0,40.6,-103.2,0,0,0.2,17,1,1,1,Logan,0,0,0,0
408,1979,6,27,6/27/1979,20:30:00,3,CO,8,10,0,0,0,0,0,40.68,-102.88,0,0,2,50,1,1,1,Logan,0,0,0,0
410,1979,6,27,6/27/1979,21:40:00,3,CO,8,12,0,0,0,0,0,40.83,-103.08,0,0,2,77,1,1,1,Logan,0,0,0,0
426,1981,6,13,6/13/1981,19:30:00,3,CO,8,14,1,0,0,0,0,40.8,-103.07,0,0,1,40,1,1,1,Logan,0,0,0,0
635,1982,6,12,6/12/1982,17:10:00,3,CO,8,20,1,0,0,0,0,40.73,-103.12,0,0,2,100,1,1,1,Logan,0,0,0,0
646,1982,6,14,6/14/1982,13:47:00,3,CO,8,22,1,0,0,1,0,40.87,-102.8,0,0,0.5,100,1,1,1,Logan,0,0,0,0
751,1982,6,29,6/29/1982,19:35:00,3,CO,8,36,1,0,0,1,0,40.65,-103.18,0,0,1,150,1,1,1,Logan,0,0,0,0
863,1982,8,13,8/13/1982,16:50:00,3,CO,8,57,1,0,0,3,0,40.45,-103.35,0,0,1.5,70,1,1,1,Logan,0,0,0,0
444,1983,6,2,6/2/1983,17:27:00,3,CO,8,8,1,0,0,3,0,40.77,-103.17,0,0,0.5,50,1,1,1,Logan,0,0,0,0
302,1985,5,27,5/27/1985,17:45:00,3,CO,8,4,1,0,0,0,0,40.75,-103.35,40.75,-103.28,3,50,1,1,1,Logan,0,0,0,0
237,1988,5,31,5/31/1988,1:25:00,3,CO,8,12,1,0,0,4,0,40.65,-103.2,0,0,2,50,1,1,1,Logan,0,0,0,0
265,1988,6,13,6/13/1988,18:00:00,3,CO,8,20,2,0,0,5,0,40.87,-102.93,0,0,1.5,50,1,1,1,Logan,0,0,0,0
335,1988,7,8,7/8/1988,18:31:00,3,CO,8,37,1,0,0,0,0,40.77,-103.23,0,0,1.5,40,1,1,1,Logan,0,0,0,0
336,1988,7,8,7/8/1988,18:31:00,3,CO,8,38,1,0,0,0,0,40.63,-103.42,0,0,1,40,1,1,1,Logan,0,0,0,0
338,1988,7,8,7/8/1988,18:45:00,3,CO,8,39,1,0,0,0,0,40.68,-102.83,0,0,0.5,30,1,1,1,Logan,0,0,0,0
672,1989,7,13,7/13/1989,20:17:00,3,CO,8,19,1,0,0,3,0,40.57,-103.35,0,0,1.5,30,1,1,1,Logan,0,0,0,0
339,1990,5,15,5/15/1990,18:20:00,3,CO,8,3,0,0,0,0,0,40.5,-102.83,0,0,0.2,23,1,1,1,Logan,0,0,0,0
565,1991,5,16,5/16/1991,14:38:00,3,CO,8,9,0,0,0,0,0,40.8,-102.93,0,0,0.2,10,1,1,1,Logan,0,0,0,0
882,1991,6,18,6/18/1991,19:55:00,3,CO,8,52,0,0,0,4,0,40.63,-102.98,0,0,0.1,10,1,1,1,Logan,0,0,0,0
922,1991,6,22,6/22/1991,18:31:00,3,CO,8,67,0,0,0,0,0,40.52,-103.57,0,0,0.1,10,1,1,1,Logan,0,0,0,0
636,1992,6,26,6/26/1992,21:10:00,3,CO,8,60,0,0,0,0,0,40.78,-103.2,0,0,0.1,10,1,1,1,Logan,0,0,0,0
712,1995,6,7,6/7/1995,23:35:00,3,CO,8,31,0,0,0,0,0,40.48,-103.4,0,0,0.1,10,1,1,1,Logan,0,0,0,0
900,1995,7,13,7/13/1995,18:30:00,3,CO,8,39,0,0,0,0,0,40.58,-103.17,0,0,0.1,10,1,1,1,Logan,0,0,0,0
915,1995,7,17,7/17/1995,15:39:00,3,CO,8,41,0,0,0,0,0,41,-103.05,0,0,1.5,10,1,1,1,Logan,0,0,0,0
544,1996,7,13,7/13/1996,18:40:00,3,CO,8,44,2,0,0,0,0,40.97,-103.08,40.97,-103.08,0.5,100,1,1,1,Logan,0,0,0,0
864,1997,6,20,6/20/1997,18:02:00,3,CO,8,16,0,0,0,0,0,40.97,-103,40.97,-103,0.1,23,1,1,1,Logan,0,0,0,0
865,1997,6,20,6/20/1997,18:05:00,3,CO,8,17,0,0,0,0,0,41.02,-103.1,41.02,-103.1,0.1,23,1,1,1,Logan,0,0,0,0
866,1997,6,20,6/20/1997,18:10:00,3,CO,8,18,0,0,0,0,0,40.78,-102.8,40.78,-102.8,0.1,23,1,1,1,Logan,0,0,0,0
867,1997,6,25,6/25/1997,16:05:00,3,CO,8,25,0,0,0,0,0,40.55,-103.37,40.55,-103.37,1,100,1,1,1,Logan,0,0,0,0
1232,1999,6,26,6/26/1999,20:30:00,3,CO,8,36,1,0,0,0,0,40.97,-102.8,40.97,-102.8,0.2,50,1,1,1,Logan,0,0,0,0
1229,1999,6,26,6/26/1999,20:50:00,3,CO,8,33,1,0,0,0,0,40.82,-103.07,40.82,-103.07,0.2,50,1,1,1,Logan,0,0,0,0
1230,1999,6,26,6/26/1999,20:55:00,3,CO,8,34,1,0,0,0.1,0,40.9,-102.8,40.9,-102.8,0.2,50,1,1,1,Logan,0,0,0,0
1231,1999,6,26,6/26/1999,20:57:00,3,CO,8,35,1,0,0,0,0,40.75,-103.07,40.75,-103.07,0.2,50,1,1,1,Logan,0,0,0,0
1233,1999,6,27,6/27/1999,22:40:00,3,CO,8,37,0,0,0,0,0,40.97,-103.1,40.97,-103.1,0.1,0,1,1,1,Logan,0,0,0,0
548,1999,7,19,7/19/1999,16:10:00,3,CO,8,24,0,0,0,0,0,40.85,-102.75,40.85,-102.75,0.1,0,1,1,1,Logan,0,0,0,0
206,1999,8,17,8/17/1999,13:50:00,3,CO,8,5,0,0,0,0,0,40.85,-102.68,40.85,-102.68,0.1,0,1,1,1,Logan,0,0,0,0
1088,1999,9,1,9/1/1999,17:43:00,3,CO,8,31,0,0,0,0,0,40.75,-103.22,40.75,-103.22,0.1,0,1,1,1,Logan,0,0,0,0
1094,1999,9,3,9/3/1999,20:25:00,3,CO,8,32,0,0,0,0,0,40.68,-102.93,40.68,-102.93,0.1,0,1,1,1,Logan,0,0,0,0
888,2000,5,17,5/17/2000,15:03:00,3,CO,8,20,0,0,0,0,0,40.6,-102.73,40.6,-102.73,0.1,20,1,1,1,Logan,0,0,0,0
890,2000,5,17,5/17/2000,15:08:00,3,CO,8,22,0,0,0,0,0,40.58,-102.83,40.58,-102.83,0.1,20,1,1,1,Logan,0,0,0,0
898,2000,5,17,5/17/2000,15:30:00,3,CO,8,24,1,0,0,0,0,40.58,-103.13,40.58,-103.13,0.2,50,1,1,1,Logan,0,0,0,0
893,2000,5,17,5/17/2000,15:35:00,3,CO,8,25,0,0,0,0,0,40.63,-102.7,40.63,-102.7,0.1,20,1,1,1,Logan,0,0,0,0
892,2000,5,17,5/17/2000,15:40:00,3,CO,8,26,0,0,0,0,0,40.65,-102.72,40.65,-102.72,0.1,20,1,1,1,Logan,0,0,0,0
894,2000,5,17,5/17/2000,15:47:00,3,CO,8,27,0,0,0,0,0,40.63,-102.72,40.63,-102.72,0.1,20,1,1,1,Logan,0,0,0,0
895,2000,5,17,5/17/2000,16:00:00,3,CO,8,28,1,0,0,0.01,0,40.68,-102.83,40.68,-102.83,0.2,50,1,1,1,Logan,0,0,0,0
896,2000,5,17,5/17/2000,16:08:00,3,CO,8,29,0,0,0,0,0,40.72,-102.62,40.72,-102.62,0.1,20,1,1,1,Logan,0,0,0,0
980,2000,6,23,6/23/2000,17:08:00,3,CO,8,36,0,0,0,0,0,40.57,-102.9,40.57,-102.9,0.1,20,1,1,1,Logan,0,0,0,0
982,2000,6,23,6/23/2000,17:33:00,3,CO,8,38,0,0,0,0,0,40.58,-102.78,40.58,-102.78,0.1,20,1,1,1,Logan,0,0,0,0
437,2000,7,5,7/5/2000,21:10:00,3,CO,8,39,3,2,0,0.75,0,40.68,-102.7,40.6,-102.72,6,1320,1,1,1,Logan,0,0,0,0
954,2001,6,29,6/29/2001,15:17:00,3,CO,8,19,0,0,0,0,0,40.87,-103.23,40.87,-103.23,0.1,25,1,1,1,Logan,0,0,0,0
953,2001,6,29,6/29/2001,15:33:00,3,CO,8,21,0,0,0,0,0,40.77,-103.2,40.77,-103.2,0.1,25,1,1,1,Logan,0,0,0,0
417,2001,7,2,7/2/2001,15:54:00,3,CO,8,22,0,0,0,0,0,40.95,-103.12,40.95,-103.12,0.1,25,1,1,1,Logan,0,0,0,0
261,2002,8,24,8/24/2002,17:27:00,3,CO,8,14,0,0,0,0,0,40.55,-103.45,40.55,-103.45,0.1,50,1,1,1,Logan,0,0,0,0
496,2003,6,20,6/20/2003,17:53:00,3,CO,8,26,0,0,0,0,0,40.55,-103.2,40.55,-103.2,0.1,50,1,1,1,Logan,0,0,0,0
583,2003,7,7,7/7/2003,18:40:00,3,CO,8,27,0,0,0,0,0,40.75,-102.97,40.75,-102.97,0.1,50,1,1,1,Logan,0,0,0,0
169,2004,5,22,5/22/2004,15:20:00,3,CO,8,14,0,0,0,0,0,40.73,-103.13,40.73,-103.13,0.1,50,1,1,1,Logan,0,0,0,0
1219,2004,6,9,6/9/2004,19:11:00,3,CO,8,23,1,2,0,1.9,0,40.63,-103.2,40.63,-103.2,0.5,75,1,1,1,Logan,0,0,0,0
31,2005,4,19,4/19/2005,15:48:00,3,CO,8,3,0,0,0,0,0,40.7,-103.1,40.7,-103.1,0.1,50,1,1,1,Logan,0,0,0,0
832,2005,5,24,5/24/2005,15:07:00,3,CO,8,9,0,0,0,0,0,40.67,-103.3,40.67,-103.3,0.1,50,1,1,1,Logan,0,0,0,0
238,2005,6,27,6/27/2005,19:09:00,3,CO,8,26,0,0,0,0,0,40.85,-103.07,40.85,-103.07,0.1,100,1,1,1,Logan,0,0,0,0
651,2006,6,20,6/20/2006,17:00:00,3,CO,8,3,0,0,0,0,0,40.7,-103.1,40.7,-103.1,0.1,50,1,1,1,Logan,0,0,0,0
475,2007,5,5,5/5/2007,11:57:00,3,CO,8,29,0,0,0,0,0,40.65,-103.16,40.65,-103.16,0.1,50,1,1,1,Logan,0,0,0,0
815,2009,6,23,6/23/2009,20:07:00,3,CO,8,0,0,0,0,0,0,40.6,-102.88,40.6,-102.88,0.1,50,1,1,1,Logan,0,0,0,0
860,2009,7,5,7/5/2009,18:40:00,3,CO,8,0,0,0,0,0,0,40.6,-103.15,40.6,-103.15,0.1,50,1,1,1,Logan,0,0,0,0
904,2010,7,18,7/18/2010,17:45:00,3,CO,8,65,0,0,0,0,0,40.7,-102.93,40.7,-102.93,0.1,50,1,1,1,Logan,0,0,0,0
611,1998,8,8,8/8/1998,17:31:00,3,CO,8,34,0,0,0,0,0,39.05,-108.6,39.05,-108.6,0.1,30,1,1,1,Mesa,0,0,0,0
91,2000,4,11,4/11/2000,17:12:00,3,CO,8,1,0,0,0,0,0,39.1,-108.45,39.1,-108.45,0.1,50,1,1,1,Mesa,0,0,0,0
92,2000,4,15,4/15/2000,17:05:00,3,CO,8,2,0,0,0,0,0,39.27,-108.93,39.27,-108.93,0.2,50,1,1,1,Mesa,0,0,0,0
521,2000,9,8,9/8/2000,14:05:00,3,CO,8,59,1,0,0,0.001,0,38.93,-108.28,38.93,-108.27,0.4,40,1,1,1,Mesa,0,0,0,0
186,2002,6,3,6/3/2002,16:30:00,3,CO,8,2,0,0,0,0,0,39.32,-108.92,39.32,-108.92,0.5,30,1,1,1,Mesa,0,0,0,0
596,2004,10,17,10/17/2004,15:10:00,3,CO,8,84,0,0,0,0,0,39.23,-108.82,39.3,-108.73,7.5,15,1,1,1,Mesa,0,0,0,0
135,2005,5,29,5/29/2005,16:15:00,3,CO,8,11,0,0,0,0,0,39.02,-108.57,39.02,-108.57,1,10,1,1,1,Mesa,0,0,0,0
355,2005,8,2,8/2/2005,17:25:00,3,CO,8,32,0,0,0,0,0,39.28,-108.95,39.28,-108.95,0.3,30,1,1,1,Mesa,0,0,0,0
559,2009,5,19,5/19/2009,15:22:00,3,CO,8,0,0,0,0,0,0,39.194,-108.331,39.194,-108.331,0.25,50,1,1,1,Mesa,0,0,0,0
584506,2015,7,9,7/9/2015,15:32:00,3,CO,8,0,1,0,0,0,0,39.0751,-108.106,39.0756,-108.104,0.11,50,1,1,1,Mesa,0,0,0,0
561,1997,10,10,10/10/1997,19:10:00,3,CO,8,39,2,0,0,0.01,0,37.68,-106.92,37.72,-106.85,3,400,1,1,1,Mineral,0,0,0,0
632,1986,8,20,8/20/1986,16:15:00,3,CO,8,19,0,0,0,0,0,40.3,-107.82,0,0,0.5,20,1,1,1,Moffat,0,0,0,0
904,1992,8,2,8/2/1992,18:00:00,3,CO,8,73,0,0,0,4,0,40.9,-107.53,0,0,0.1,23,1,1,1,Moffat,0,0,0,0
595,1999,7,30,7/30/1999,15:05:00,3,CO,8,25,0,0,0,0,0,40.25,-108.85,40.25,-108.85,0.2,50,1,1,1,Moffat,0,0,0,0
454,2004,8,26,8/26/2004,14:00:00,3,CO,8,70,1,0,0,0.003,0,40.85,-107.35,40.87,-107.35,1.5,130,1,1,1,Moffat,0,0,0,0
778,2006,7,30,7/30/2006,15:00:00,3,CO,8,16,0,0,0,0,0,40.45,-108.45,40.48,-108.38,3,100,1,1,1,Moffat,0,0,0,0
840,2006,8,26,8/26/2006,16:05:00,3,CO,8,20,1,0,0,0,0,40.27,-109,40.23,-108.85,8,50,1,1,1,Moffat,0,0,0,0
1079,2009,8,15,8/15/2009,14:00:00,3,CO,8,0,0,0,0,0,0,40.227,-108.968,40.2308,-108.913,2.93,50,1,1,1,Moffat,0,0,0,0
543,1970,9,5,9/5/1970,18:30:00,3,CO,8,5,1,0,0,4,0,37.33,-108.82,0,0,1.5,100,1,1,1,Montezuma,0,0,0,0
146,1985,4,25,4/25/1985,10:00:00,3,CO,8,1,2,0,0,4,0,37.35,-108.58,0,0,0.5,40,1,1,1,Montezuma,0,0,0,0
331280,2011,7,18,7/18/2011,20:40:00,3,CO,8,19,0,0,0,0,0,37.2205,-108.704,37.223,-108.701,0.25,50,1,1,1,Montezuma,0,0,0,0
178,2004,5,13,5/13/2004,9:30:00,3,CO,8,13,1,0,0,0.002,0,38.65,-107.57,38.65,-107.55,0.7,20,1,1,1,Montrose,0,0,0,0
136,2005,5,6,5/6/2005,18:00:00,3,CO,8,5,1,1,0,0.02,0,38.63,-107.98,38.63,-107.98,0.3,25,1,1,1,Montrose,0,0,0,0
493,2005,10,4,10/4/2005,14:00:00,3,CO,8,34,1,0,0,0.001,0,38.33,-108.88,38.33,-108.88,0.7,20,1,1,1,Montrose,0,0,0,0
473,1955,7,8,7/8/1955,22:00:00,3,CO,8,15,2,0,0,3,0,40.25,-103.75,0,0,0.1,33,1,1,1,Morgan,0,0,0,0
250,1956,6,1,6/1/1956,17:00:00,3,CO,8,1,2,0,0,0,0,40.42,-103.63,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
280,1956,6,19,6/19/1956,17:00:00,3,CO,8,2,2,0,0,2,0,40.27,-103.83,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
256,1962,5,27,5/27/1962,16:00:00,3,CO,8,4,0,0,0,1,0,40.02,-104.05,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
257,1962,5,27,5/27/1962,16:00:00,3,CO,8,5,0,0,0,1,0,40.02,-104.08,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
778,1973,7,9,7/9/1973,20:45:00,3,CO,8,4,1,0,0,0,0,40.22,-104,0,0,1,17,1,1,1,Morgan,0,0,0,0
768,1974,8,8,8/8/1974,15:20:00,3,CO,8,9,1,0,0,0,0,40.18,-104.08,0,0,0.3,20,1,1,1,Morgan,0,0,0,0
318,1976,4,22,4/22/1976,17:30:00,3,CO,8,3,0,0,0,0,0,40.23,-103.8,0,0,0.1,17,1,1,1,Morgan,0,0,0,0
521,1976,6,4,6/4/1976,19:00:00,3,CO,8,33,1,0,0,0,0,40.25,-103.8,0,0,0.1,70,1,1,1,Morgan,0,0,0,0
325,1979,6,6,6/6/1979,20:08:00,3,CO,8,5,0,0,0,1,0,40.13,-104.07,0,0,0.3,27,1,1,1,Morgan,0,0,0,0
326,1979,6,6,6/6/1979,20:22:00,3,CO,8,6,1,0,0,2,0,40.15,-103.8,0,0,0.5,50,1,1,1,Morgan,0,0,0,0
192,1981,5,11,5/11/1981,20:22:00,3,CO,8,1,1,0,0,0,0,40.33,-103.8,0,0,0.1,20,1,1,1,Morgan,0,0,0,0
434,1981,6,13,6/13/1981,21:45:00,3,CO,8,15,1,0,0,4,0,40.25,-103.65,0,0,0.5,40,1,1,1,Morgan,0,0,0,0
628,1981,7,25,7/25/1981,18:15:00,3,CO,8,18,1,0,0,0,0,40.33,-103.82,0,0,1,40,1,1,1,Morgan,0,0,0,0
855,1982,8,9,8/9/1982,14:30:00,3,CO,8,53,1,0,0,1,0,40.13,-104.12,0,0,2,77,1,1,1,Morgan,0,0,0,0
504,1983,6,12,6/12/1983,13:45:00,3,CO,8,17,1,0,0,1,0,40.15,-104.12,0,0,1,33,1,1,1,Morgan,0,0,0,0
412,1984,5,18,5/18/1984,15:50:00,3,CO,8,8,1,0,0,0,0,40.27,-104,0,0,0.5,30,1,1,1,Morgan,0,0,0,0
429,1984,5,24,5/24/1984,19:05:00,3,CO,8,9,2,0,0,5,0,40.35,-103.97,40.38,-103.88,5,50,1,1,1,Morgan,0,0,0,0
431,1984,5,24,5/24/1984,20:59:00,3,CO,8,11,1,0,0,4,0,40.27,-104.02,0,0,2,50,1,1,1,Morgan,0,0,0,0
579,1984,6,13,6/13/1984,9:40:00,3,CO,8,26,1,0,0,4,0,40.25,-103.8,0,0,1,50,1,1,1,Morgan,0,0,0,0
820,1984,9,21,9/21/1984,16:00:00,3,CO,8,41,1,0,0,3,0,40.25,-103.8,0,0,0.1,17,1,1,1,Morgan,0,0,0,0
195,1985,5,7,5/7/1985,17:50:00,3,CO,8,2,1,0,0,0,0,40.57,-104.07,0,0,1,40,1,1,1,Morgan,0,0,0,0
466,1985,7,18,7/18/1985,19:55:00,3,CO,8,17,1,0,0,4,0,40.32,-103.8,0,0,0.2,30,1,1,1,Morgan,0,0,0,0
669,1986,9,18,9/18/1986,18:20:00,3,CO,8,20,2,0,0,5,0,40.5,-103.83,40.73,-103.52,25,300,1,1,1,Morgan,0,0,0,0
378,1988,7,18,7/18/1988,19:56:00,3,CO,8,43,1,0,0,0,0,40.25,-103.73,0,0,0.3,30,1,1,1,Morgan,0,0,0,0
604,1989,6,25,6/25/1989,17:05:00,3,CO,8,12,1,0,0,0,0,40.18,-103.88,0,0,0.5,23,1,1,1,Morgan,0,0,0,0
707,1990,6,14,6/14/1990,20:50:00,3,CO,8,31,2,0,0,5,0,40.05,-103.62,40.13,-103.47,7,100,1,1,1,Morgan,0,0,0,0
669,1991,5,27,5/27/1991,19:10:00,3,CO,8,31,0,0,0,0,0,40.35,-104.07,0,0,0.2,10,1,1,1,Morgan,0,0,0,0
736,1991,5,31,5/31/1991,21:48:00,3,CO,8,38,0,0,0,0,0,40.22,-103.57,0,0,0.2,10,1,1,1,Morgan,0,0,0,0
887,1991,6,19,6/19/1991,18:54:00,3,CO,8,53,0,0,0,0,0,40.17,-103.62,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
384,1992,6,14,6/14/1992,19:27:00,3,CO,8,27,0,0,0,0,0,40.48,-104.12,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
385,1992,6,14,6/14/1992,19:27:00,3,CO,8,28,0,0,0,0,0,40.48,-104.12,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
633,1992,6,26,6/26/1992,18:43:00,3,CO,8,59,0,0,0,0,0,40.23,-104.13,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
630,1992,6,26,6/26/1992,19:40:00,3,CO,8,56,0,0,0,0,0,40.35,-104.02,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
813,1993,7,15,7/15/1993,18:00:00,3,CO,8,48,0,0,0,0,0,40.42,-103.8,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
989,1995,7,30,7/30/1995,19:16:00,3,CO,8,45,0,0,0,0,0,40.2,-103.62,0,0,0.1,10,1,1,1,Morgan,0,0,0,0
304,1996,5,30,5/30/1996,16:46:00,3,CO,8,6,0,0,0,0,0,40.25,-103.9,40.25,-103.9,0.1,50,1,1,1,Morgan,0,0,0,0
305,1996,5,30,5/30/1996,16:50:00,3,CO,8,7,0,0,0,0,0,40.2,-103.87,40.2,-103.87,0.1,50,1,1,1,Morgan,0,0,0,0
314,1996,5,30,5/30/1996,16:50:00,3,CO,8,8,2,0,0,0.15,0,40.2,-103.87,40.2,-103.87,1,880,1,1,1,Morgan,0,0,0,0
315,1996,5,30,5/30/1996,17:04:00,3,CO,8,9,0,0,0,0,0,40.18,-103.9,40.18,-103.9,0.1,50,1,1,1,Morgan,0,0,0,0
307,1996,5,30,5/30/1996,17:18:00,3,CO,8,11,0,0,0,0,0,40.18,-103.8,40.18,-103.8,0.1,50,1,1,1,Morgan,0,0,0,0
